STU_CODE,NAME,Time_Sport_P0,Time_Sport_P1,Time_Sport_P2,Time_Sport_P3,Time_Sport_P4,Time_Sport_P5,Time_Sport_P6,Time_Life_P0,Time_Life_P1,Time_Life_P2,Time_Life_P3,Time_Life_P4,Time_Life_P5,Time_Life_P6,Time_Life_P7,Revise_Sport_P1,Revise_Sport_P2,Revise_Sport_P3,Revise_Sport_P4,Revise_Sport_P5,Revise_Sport_P6,Revise_Life_P1,Revise_Life_P2,Revise_Life_P3,Revise_Life_P4,Revise_Life_P5,Revise_Life_P6,Revise_Life_P7,Repeat_Sport_P1,Repeat_Sport_P2,Repeat_Sport_P3,Repeat_Sport_P4,Repeat_Sport_P5,Repeat_Sport_P6,Repeat_Life_P1,Repeat_Life_P2,Repeat_Life_P3,Repeat_Life_P4,Repeat_Life_P5,Repeat_Life_P6,Repeat_Life_P7,Before_Sport_P1,Before_Sport_P2,Before_Sport_P3,Before_Sport_P4,Before_Sport_P5,Before_Sport_P6,Before_Life_P1,Before_Life_P2,Before_Life_P3,Before_Life_P4,Before_Life_P5,Before_Life_P6,Before_Life_P7,After_Sport_P1,After_Sport_P2,After_Sport_P3,After_Sport_P4,After_Sport_P5,After_Sport_P6,After_Life_P1,After_Life_P2,After_Life_P3,After_Life_P4,After_Life_P5,After_Life_P6,After_Life_P7,AR_Sport_P1,AR_Sport_P2,AR_Sport_P3,AR_Sport_P4,AR_Sport_P5,AR_Sport_P6,AR_Life_P1,AR_Life_P2,AR_Life_P3,AR_Life_P4,AR_Life_P5,AR_Life_P6,AR_Life_P7
330300231252121,name,5.992,48.32,13.58,25.82,145.295,115.92099999999999,23.456,6.647,18.496,22.663,12.604,128.352,159.901,73.954,37.602,0,0,0,3,2,2,0,0,0,0,2,0,0,1,1,1,1,3,3,1,1,1,2,2,1,1,28.58,13.301,25.299,27.661,25.773,9.601,5.25,22.254,12.001,44.492,6.127,3.446,10.197,10.862,1.279,1.521,3.527,1.104,3.098,7.347,1.409,1.603,3.256,3.951,1.305,2.861,0,0,0,0,0,0,0,0,0,2,2,2,0
140702201994121,name,11.452000000000002,36.802,22.399,22.976999999999997,44.412,213.913,8.785,1.4860000000000002,10.002,17.428,11.374,42.197,10.204,18.401,13.096,8,6,5,1,2,0,1,0,0,0,0,0,2,2,2,3,3,1,1,1,1,1,1,1,1,1,7.095,13.996,11.418,10.999,17.196,7.192,2.101,15.618,11.584,4.203,2.501,7.096,3.895,3.898,1.804,2.377,5.791,2.814,2.593,1.402,2.81,0.79,2.0,0.903,2.303,3.501,0,0,0,0,0,0,0,0,0,2,2,2,0
330300231253621,name,7.379,58.958,26.384,21.262,281.483,89.507,13.58,1.9900000000000002,37.347,12.356,18.549,221.818,24.866,118.811,29.547,2,0,0,8,2,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.818,25.655,20.171,29.515,26.366,11.838,17.905,12.265,17.028,6.774,10.981,1.931,6.9,2.747,1.729,2.091,9.047,1.049,2.742,3.94,1.091,2.521,0.945,0.885,1.309,2.151,0,0,0,0,0,0,0,0,0,2,2,2,0
330300231253021,name,14.435,22.127,6.33,8.118,28.013,13.592,2.709,1.669,12.258,4.772,1.8010000000000002,7.404,7.638,11.188,5.017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11.029,6.029,7.827,18.483,2.37,0.933,2.749,1.48,1.609,1.802,1.298,2.382,2.307,1.645,1.301,1.291,1.465,1.561,2.776,2.184,4.292,1.192,0.904,1.145,1.815,1.954,0,0,0,0,0,0,0,0,0,2,2,2,0
140702201992021,name,2.232,27.658,14.981,3.8890000000000002,9.82,14.55,7.263,1.9100000000000001,13.744,2.13,1.83,20.664,5.448,12.192,11.099,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,6.128,8.02,3.131,3.446,2.116,4.393,2.656,1.607,0.911,0.948,2.053,2.644,2.878,7.65,3.407,1.758,2.834,3.215,3.87,3.544,1.523,1.919,12.222,1.165,1.879,4.873,0,0,0,0,0,0,0,0,0,2,2,2,0
140702201994421,name,4.712,6.234,2.531,0.5960000000000001,1.549,9.442,5.336,1.2309999999999999,14.215,0.8819999999999999,0.8500000000000001,8.793,2.928,7.3469999999999995,4.221,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2.313,2.961,1.011,0.876,0.974,1.494,1.715,1.111,0.643,0.893,0.873,2.698,1.152,2.138,0.57,0.585,0.973,1.154,4.068,0.903,0.771,1.207,0.883,1.033,0.885,2.15,0,0,0,0,0,0,0,0,0,2,2,2,0
140702201992621,name,2.455,25.532,2.153,1.5379999999999998,3.971,8.451,9.659,5.869,10.282,4.902,1.306,9.315,4.896,5.052,5.788,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2.038,1.764,1.266,1.731,1.53,1.84,1.971,4.66,1.236,1.266,2.301,2.111,1.68,14.369,1.389,1.272,1.517,1.872,4.48,1.958,1.242,1.07,2.262,2.146,1.937,2.87,0,0,0,0,0,0,0,0,0,2,2,2,0
140702201991421,name,6.9830000000000005,49.598000000000006,13.415000000000001,35.206,104.67599999999999,54.906000000000006,8.887,5.435,23.866,4.86,9.773,84.595,8.579,12.328,6.605,13,4,5,2,1,2,1,0,0,0,0,0,0,3,3,4,3,2,2,1,1,1,1,1,1,1,3.682,4.353,8.372,7.255,15.6,1.698,8.34,3.791,9.276,28.559,1.166,2.089,1.758,2.474,1.47,10.876,10.583,2.605,2.899,7.577,2.069,1.497,2.04,0.8,3.735,3.472,0,0,0,0,0,0,0,0,0,2,2,2,0
330300011033621,name,3.3869999999999996,31.619,5.585,11.196,29.599,35.602,25.9,4.802,13.812,10.587,8.104,16.195,6.299,12.903,3.998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,12.014,5.182,10.096,20.099,5.006,20.297,3.896,10.482,8.001,6.193,2.497,2.999,1.699,6.713,1.403,1.095,3.195,2.396,6.603,1.613,1.105,1.103,1.002,2.397,2.102,2.202,0,0,0,0,0,0,0,0,0,2,2,2,0
330300131040821,name,5.204,18.498,11.301,3.9960000000000004,36.304,54.613,7.742000000000001,1.577,14.525,8.182,13.507,55.513,66.718,29.173,18.11,0,0,0,0,1,0,0,0,1,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10.69,10.6,3.592,32.705,14.202,4.292,9.205,7.483,9.295,15.902,16.982,4.306,10.901,3.608,1.701,1.404,2.105,1.713,4.45,1.82,1.699,3.004,2.502,2.612,3.196,2.403,0,0,0,0,0,0,0,0,0,2,2,2,0
95060201161,name,1.154,11.897,1.3940000000000001,1.0779999999999998,1.0219999999999998,13.302,9.304,0.4870000000000001,9.102,3.4880000000000004,1.3319999999999999,10.269,4.204,4.798,8.599,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.904,1.326,0.801,1.127,1.131,2.003,1.892,3.49,1.223,1.07,1.405,1.509,1.501,6.603,1.068,1.277,0.895,1.394,2.805,4.211,0.998,1.109,2.099,1.003,1.091,6.198,0,0,0,0,0,0,0,0,0,2,2,2,0
330300231243821,name,5.269,18.306,6.095,11.013,66.191,157.9,19.222,4.994,49.213,16.894,9.897,111.997,53.902,118.598,14.407,0,0,1,2,1,0,1,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.203,5.901,7.402,13.594,56.001,10.799,38.4,16.488,6.494,60.398,26.505,6.306,4.906,3.402,1.194,1.912,2.995,3.598,9.423,1.412,1.406,4.403,1.698,2.496,4.692,6.904,0,0,0,0,0,0,0,0,0,2,2,2,0
140702081860121,name,5.035,39.388,17.263,41.900999999999996,163.92000000000002,126.11699999999999,13.564,4.802,13.444,30.894,28.173,126.405,191.19400000000002,232.61,24.416,2,0,3,2,2,0,0,0,0,0,3,3,6,1,1,3,4,3,1,1,1,1,2,2,1,1,7.146,16.763,24.9,41.814,35.601,3.765,4.501,28.558,27.059,13.992,72.691,1.909,9.497,2.842,1.5,1.297,8.517,1.33,10.799,2.347,3.336,2.114,1.316,24.801,1.809,3.723,0,0,0,0,0,0,0,0,0,2,2,2,0
140702081890221,name,3.3520000000000003,9.702,13.907,9.114,27.092,75.613,12.922,2.328,7.766,0.7909999999999999,10.042,7.936,7.34,15.39,5.999,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,1,1,4.204,13.498,8.991,3.482,31.693,11.374,2.665,1.002,0.906,1.404,1.733,2.194,2.104,2.298,1.409,1.123,5.41,1.825,2.548,1.001,0.789,3.743,1.27,1.006,1.776,1.995,0,0,0,0,0,0,0,0,0,2,2,2,0
140702081894121,name,1.4529999999999998,55.288,21.811,19.767,71.687,74.472,11.108,13.396,17.24,15.869,14.408,57.688,14.195,51.048,7.853,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,25.002,20.831,17.419,45.94,24.65,8.676,7.104,12.57,13.394,52.286,9.996,14.403,3.755,8.186,1.98,3.348,22.951,4.419,3.432,1.835,3.308,2.014,2.205,1.666,2.15,2.793,0,0,0,0,0,0,0,0,0,2,2,2,0
140702081891121,name,2.657,35.839,9.802,10.687,60.834,121.286,12.063,2.097,20.412,22.412,32.479,42.702,105.045,93.453,16.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,1,1,1,1,1,13.267,9.207,9.804,23.916,14.895,1.914,8.115,21.992,31.476,24.511,47.098,7.654,5.6,7.998,1.595,1.883,10.919,2.303,6.152,1.707,1.42,2.003,1.502,3.047,1.994,3.592,0,0,0,0,0,0,0,0,0,2,2,2,0
140702041083021,name,4.909,22.4,30.96,17.696,60.25,103.191,23.68,2.8,15.207,7.823,67.04,21.233,11.616,84.126,7.356999999999999,2,1,3,2,0,1,2,1,0,0,0,2,0,1,2,2,1,1,1,1,1,1,1,1,1,1,10.311,6.292,5.031,12.967,38.728,5.78,3.304,4.191,18.179,3.571,2.536,14.521,3.304,2.577,1.711,1.153,6.112,7.861,7.507,4.548,2.432,49.861,1.562,1.266,9.407,2.795,0,0,0,0,0,0,0,0,0,2,2,2,0
140702041081821,name,29.815,252.79699999999997,34.993,55.025,375058.561,97.795,17.952,4.343,28.131,48.714,36.993,153.965,5.579,47.595,13.944,18,6,14,7,3,1,2,4,4,0,0,1,1,4,3,6,8,3,1,1,1,2,2,1,1,1,15.505,16.499,7.932,4.502,1.525,5.86,8.991,26.072,6.707,12.203,2.071,1.644,1.895,5.731,1.882,2.696,151.572,1.543,3.056,2.176,1.276,3.577,4.632,1.814,4.829,8.747,0,0,0,0,0,0,0,0,0,2,2,2,0
140702041080921,name,7.465,50.693,5.723,4.79,54.676,73.30799999999999,16.76,2.751,17.579,9.45,9.971,104.466,60.028,11.816,11.012,0,0,0,1,2,1,0,0,2,0,0,0,0,1,1,1,1,2,2,1,1,1,1,1,1,1,39.838,4.547,4.536,13.479,27.542,8.067,8.252,8.175,3.616,44.298,30.837,4.865,3.747,5.336,2.176,1.254,4.038,2.699,4.329,5.315,2.275,4.549,4.01,2.937,1.727,3.961,0,0,0,0,0,0,0,0,0,2,2,2,0
140702041082121,name,15.796,36.727,33.023,22.653,129.112,103.874,17.225,6.536,15.808,47.087,96.904,75.89,8.141,18.569,14.389,0,1,6,0,1,0,0,1,1,0,0,1,0,1,1,3,4,3,1,1,1,1,1,1,1,1,25.976,26.316,9.841,14.07,9.53,10.59,6.966,23.5,55.143,18.88,0.686,3.468,4.867,5.878,5.997,4.3,1.396,3.291,7.635,2.45,9.277,2.786,4.609,1.157,1.015,8.516,0,0,0,0,0,0,0,0,0,2,2,2,0
140702041080321,name,19.735,30.59,31.756999999999998,23.072999999999997,374854.382,299.624,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,2,3,-2,-1,-1,-1,-1,-1,-1,-1,1,1,3,5,2,0,0,0,0,0,0,0,0,19.327,21.448,9.089,34.774,16.967,-1,-1,-1,-1,-1,-1,-1,-1,5.784,11.309,4.816,28.633,19.198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
140702041080621,name,4.487,37.961,5.987,56.065,56.644,197.031,40.506,1.2429999999999999,20.506,8.955,19.134,55.863,6.078,10.607,7.0009999999999994,3,0,4,0,0,7,0,2,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,18.673,5.949,47.529,37.341,93.103,3.65,8.739,1.83,19.128,6.163,2.623,1.908,1.994,2.353,1.038,0.991,8.044,8.167,4.561,5.961,5.0,1.006,3.016,1.592,1.507,3.401,0,0,0,0,0,0,0,0,0,2,2,2,0
140702041082721,name,346.837,10.364,2.956,2.958,6.386,44.868,10.872,2.095,9.792,1.7919999999999998,1.952,7.305999999999999,7.486000000000001,13.266,17.888,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2.622,2.151,2.4,1.637,1.908,8.427,1.591,1.499,1.304,0.853,1.798,13.772,1.605,4.433,1.805,1.558,5.246,1.416,3.445,4.852,1.293,1.648,1.251,2.131,0.49,3.135,0,0,0,0,0,0,0,0,0,2,2,2,0
140702041085121,name,1.488,20.16,6.536,4.774,46.236,105.70400000000001,11.927999999999999,14752.544,66.709,15.706,19.355,360018.73699999996,38.325,10.849,14.243,0,1,0,1,6,1,11,3,3,0,1,0,0,1,1,1,1,2,2,2,2,2,2,1,1,1,7.04,5.629,4.641,28.678,49.744,4.249,5.811,4.742,7.947,2.884,11.903,2.844,8.328,3.758,0.892,1.133,2.671,1.903,6.374,6.299,1.265,2.902,359864.85,2.957,2.452,3.941,0,0,0,0,0,0,0,0,0,2,2,2,0
140702041084821,name,8.59,34.212,8.291,35.509,98.40299999999999,374602.853,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,2,2,-2,-1,-1,-1,-1,-1,-1,-1,1,1,1,3,3,0,0,0,0,0,0,0,0,10.428,7.648,34.65,30.982,7.963,-1,-1,-1,-1,-1,-1,-1,-1,3.177,1.643,1.859,4.055,7.644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
140702041084521,name,11.604,33.289,6.368,8.16,63.260999999999996,76.485,6.218,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,3,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,17.221,5.631,8.241,15.174,15.712,4.194,-1,-1,-1,-1,-1,-1,-1,5.787,1.737,0.919,6.41,2.406,3.024,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
140702211240921,name,1.6829999999999998,33.432,15.078,34.649,118.148,56.605,9.974,0.81,16.746,8.283,0.9650000000000001,11.151,10.383,15.258,8.122,0,0,3,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,15.2,14.57,15.203,19.54,10.096,8.1,5.88,8.37,1.116,5.692,4.646,1.854,3.597,4.128,1.508,3.06,9.707,0.808,2.874,1.751,0.913,0.849,1.033,3.142,2.605,2.328,0,0,0,0,0,0,0,0,0,2,2,2,0
140702081924721,name,13.159,21.537,0.704,10.212,13.889,33.757,2.486,2.426,13.478,5.199,3.6399999999999997,15.062999999999999,12.772,19.665,7.760999999999999,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1.737,-1,9.502,-1,13.975,1.286,5.682,2.203,3.799,5.062,4.001,1.728,1.867,8.496,2.224,1.71,15.127,2.16,2.2,1.2,0.802,0.841,1.102,1.775,3.04,3.181,0,0,0,0,0,0,0,0,0,2,2,2,0
330300231263821,name,32.872,45.848,54.467,25.856,87.893,53.462,23.53,1.4169999999999998,12.993,5.506,23.714,13.669,10.326,5.79,10.794,1,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,58.488,53.469,23.206,52.446,17.559,19.201,4.98,5.404,23.803,11.871,1.722,2.391,2.791,249.445,1.998,3.65,4.139,1.903,5.329,1.111,1.102,0.911,1.6,1.227,1.716,2.709,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251160121,name,2.314,15.199000000000002,6.199,17.611,38.278,29.603,6.497,1.1019999999999999,21.497,19.099,40.402,48.597,104.672,19.228,7.204000000000001,0,1,3,0,1,0,2,3,6,0,2,0,0,1,1,1,1,1,1,1,1,2,2,1,1,1,2.791,1.996,10.69,22.079,6.301,3.897,2.796,8.398,7.306,32.296,19.906,4.227,3.0,5.706,2.509,6.023,5.395,2.201,3.6,5.897,3.498,1.301,2.898,2.264,2.287,3.305,0,0,0,0,0,0,0,0,0,2,2,2,0
330300181032521,name,9.721,60.723,9.13,12.842,32.129,32.454,5.416,6.009,9.738,6.785,5.999,73.512,7.984999999999999,53.056,23.935,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,22.261,8.434,10.617,19.111,12.004,3.399,3.011,5.965,5.9,9.952,5.322,4.23,12.135,6.637,1.696,1.009,4.814,2.111,3.017,3.32,1.82,1.099,1.572,2.272,5.301,9.915,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251164921,name,2.101,31.298000000000002,8.204,7.9350000000000005,50.562,71.715,6.702,4.8,29.434,28.383,34.428,88.659,91.185,65.108,14.208,0,0,1,1,2,0,0,1,5,0,1,1,0,1,1,1,1,1,1,1,2,2,1,2,2,1,17.702,8.101,5.002,24.063,9.504,3.789,20.806,12.466,11.992,24.66,16.396,1.301,7.204,3.797,1.103,1.334,3.8,3.216,3.913,4.729,2.409,12.944,1.899,3.09,2.997,3.106,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251161021,name,11.564,21.703,12.195,12.972999999999999,163.627,385.431,19.269,5.299,17.6,11.801,21.522,61.171,51.902,27.408,23.591,1,1,3,3,2,1,0,1,5,0,0,0,0,1,2,2,3,2,1,1,1,1,1,1,1,1,6.701,4.097,6.825,34.505,13.106,8.118,6.897,4.099,14.608,27.377,18.701,2.227,19.991,3.906,1.901,0.869,1.696,21.033,5.97,3.003,1.504,1.623,2.499,1.597,2.485,2.772,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251160721,name,5.103,26.797,12.899,21.45,81.661,48.989000000000004,7.906000000000001,7.849,18.088,16.469,44.411,91.084,115.303,61.696,17.534000000000002,0,0,2,1,1,0,0,0,0,0,0,2,1,1,1,2,3,2,1,1,1,1,1,1,1,2,14.002,11.804,12.405,16.156,11.095,4.707,7.552,13.964,41.193,23.088,18.702,14.0,7.199,3.796,2.095,6.44,31.806,4.494,4.199,3.033,3.505,4.218,1.397,2.907,1.696,1.804,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251161921,name,13.595,22.794,22.201,30.559,141.541,160.497,-1,0.7989999999999999,19.711,23.591,30.913,260.013,99.57,202.002,48.197,0,0,0,2,6,0,0,0,0,0,0,7,0,1,1,1,2,2,0,1,1,1,3,3,1,1,13.495,20.0,27.393,51.534,5.985,6.4,12.8,19.994,30.901,24.891,7.997,14.601,16.503,3.004,3.201,4.166,6.001,8.1,-1,3.41,4.597,1.012,0.923,3.987,3.399,4.095,-1,-1,-1,0,0,-1,0,0,0,2,2,2,0
330300251163121,name,5.897,42.301,13.409,21.197,113.93799999999999,75.068,8.399,5.704,15.129000000000001,19.164,43.538,87.362,133.031,54.674,21.794,0,0,3,3,1,0,0,0,2,0,3,0,0,1,1,3,4,3,1,1,1,1,1,1,1,1,23.502,8.303,6.792,33.899,22.16,3.697,7.997,16.064,19.109,26.468,28.404,2.375,9.393,12.094,6.106,4.698,3.336,13.002,5.702,1.696,4.1,13.237,1.595,3.03,3.795,7.893,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251160421,name,2.994,31.405,7.99,7.795,68.208,47.895,8.406,8.799,16.414,20.291,13.401,47.198,49.011,32.687,18.702,0,0,0,4,1,0,0,2,2,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,21.495,7.39,7.0,10.306,21.901,6.605,7.801,14.492,7.295,9.401,39.002,2.084,7.999,5.305,1.6,1.795,4.499,1.999,2.801,4.208,0.891,1.004,5.399,1.815,2.999,2.2,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251163421,name,6.402,54.898,10.605,15.847000000000001,68.246,151.201,21.6,12.499,20.305,38.21,78.375,142.81600000000003,163.703,55.99,28.705,2,0,0,2,2,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,2,5,5,2,1,1,15.897,9.8,14.191,28.448,7.901,4.498,8.805,33.398,52.088,25.202,49.7,1.896,12.407,8.005,1.805,2.656,3.802,2.398,18.102,1.899,1.314,2.495,5.805,44.303,4.895,7.301,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251161621,name,7.494999999999999,31.901000000000003,7.199,19.27,123.603,545.923,10.565,2.697,10.638,20.602,60.419000000000004,83.346,131.3,41.694,32.108,0,0,1,1,2,0,0,0,6,0,1,0,1,1,1,2,1,2,1,1,1,3,4,2,1,1,16.005,7.001,8.903,56.127,85.598,5.299,3.6,12.265,35.759,13.596,24.405,4.101,19.202,5.993,1.198,2.371,6.075,1.404,6.266,1.833,9.337,6.749,2.195,33.201,1.192,2.406,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251162221,name,9.599,60.91,12.09,19.12,117.163,347.734,14.514,14.299,28.5,20.204,37.396,120.20500000000001,88.33500000000001,39.86,11.502,2,0,0,5,5,0,0,0,0,0,2,0,0,1,1,1,2,2,1,1,1,1,2,2,1,1,13.201,8.494,17.2,18.279,35.901,3.482,7.702,12.903,29.996,15.0,16.301,3.463,3.203,11.209,4.596,2.92,9.695,8.616,12.032,9.697,8.301,8.4,3.395,16.604,2.003,7.099,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251164021,name,7.099,39.293,11.891,36.513999999999996,150.485,164.226,27.224,9.295,22.7,17.245,30.353,86.501,66.7,48.099,19.605,0,0,6,3,5,1,0,0,4,0,1,1,1,1,1,3,3,3,2,1,1,3,3,1,1,1,12.787,9.289,15.601,7.587,3.499,5.693,4.807,16.403,23.556,23.4,13.704,2.401,5.501,5.305,3.602,1.399,9.793,5.099,13.243,2.198,1.842,1.797,2.995,2.901,3.488,3.304,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251164321,name,7.3100000000000005,63.885999999999996,20.801,39.437,83.541,403.424,8.908000000000001,14.204,27.8,16.097,63.801,85.696,173.809,54.092,25.397,0,0,2,3,8,1,1,0,2,0,0,1,5,1,1,2,3,3,2,1,1,1,1,1,1,1,47.79,19.805,33.103,13.38,3.52,0.804,9.801,12.995,60.4,61.302,54.936,3.888,8.497,3.698,1.996,1.22,15.479,20.303,4.906,2.205,4.102,2.5,2.098,8.608,1.3,2.795,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251162821,name,3.6980000000000004,29.409,17.994,7.7509999999999994,35.172,171.667,34.819,9.202,17.117,6.978,17.419,40.086,31.200000000000003,52.701,14.597,0,0,0,0,2,1,1,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,6.5,11.611,4.695,23.947,21.172,12.009,7.201,3.68,14.206,13.185,27.106,6.404,3.595,12.71,7.383,4.056,5.827,4.195,5.909,2.109,1.191,1.655,1.702,1.604,2.097,5.296,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251161321,name,1.802,20.195,9.382000000000001,7.531000000000001,61.455999999999996,93.313,11.307,5.698,7.5,11.4,43.968,77.93199999999999,109.001,34.598,19.302,2,2,3,2,6,2,0,1,6,0,0,0,2,2,2,2,3,3,1,1,2,2,2,2,3,2,7.79,5.381,1.703,3.172,5.796,4.801,3.407,9.001,10.512,19.929,13.599,2.902,3.601,3.62,1.7,2.433,14.975,7.801,4.103,1.495,0.797,1.168,1.297,2.498,3.29,12.495,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251164621,name,15.399000000000001,18.607,10.888,19.698,158.519,305.983,32.587,7.204,31.725,16.489,42.756,566.126,93.993,34.2,17.3,0,0,1,3,2,0,5,2,6,0,2,0,1,1,1,1,1,1,1,2,2,2,2,1,1,1,5.903,10.694,13.502,20.308,10.583,28.504,8.596,6.666,16.38,22.824,41.494,5.9,7.501,4.307,1.194,3.597,2.61,1.102,5.083,5.129,7.62,1.169,396.693,0.996,3.595,2.897,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251162521,name,1.1949999999999998,18.239,13.062,7.4719999999999995,67.917,105.12100000000001,12.517,12.998,23.704,6.397,20.4,246.214,109.12,106.266,20.002,0,0,1,1,3,1,0,0,0,0,1,1,0,1,1,1,3,4,2,1,1,1,2,2,1,1,10.304,10.662,4.799,8.332,3.697,0.804,14.104,6.298,20.532,31.2,4.739,5.465,5.521,1.335,3.4,1.769,2.441,1.414,2.424,1.899,1.099,0.868,13.815,1.03,3.598,7.802,0,0,0,0,0,0,0,0,0,2,2,2,0
330300251163721,name,2.695,30.901,5.203,35.575,323.146,75.17699999999999,15.555,3.08,14.127,14.072,11.055,36.542,77.832,21.074,10.495,0,0,1,9,2,0,0,0,0,0,1,0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,16.201,5.0,25.196,53.524,25.722,4.895,5.923,13.868,10.497,6.947,44.603,5.37,5.593,6.698,1.203,4.375,12.716,4.602,11.66,2.53,1.204,1.558,2.879,8.629,1.908,3.403,0,0,0,0,0,0,0,0,0,2,2,2,0
140702091821121,name,20.577,80.451,22.741,19.688999999999997,348.22799999999995,127.87399999999998,7.285,5.743,13.047,33.77,59.093999999999994,122.521,115.012,135.48,21.3,1,3,10,10,1,0,0,4,7,0,0,1,0,2,3,5,6,5,1,1,2,3,3,2,1,1,14.579,15.532,5.998,24.339,11.703,5.081,4.492,24.496,42.893,11.83,42.616,5.478,13.85,4.471,2.005,2.082,10.388,2.99,3.204,2.075,1.505,1.141,1.888,7.155,0.998,3.4,0,0,0,0,0,0,0,0,0,2,2,2,0
140702091821721,name,3.5970000000000004,26.392,13.06,10.598,42.87,51.549,11.235,14.696,19.353,13.243,10.358,9.346,24.001,82.004,6.508,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9.402,7.627,5.979,21.652,14.383,6.958,5.501,8.048,8.819,4.047,1.707,4.311,1.995,7.252,4.951,5.619,4.051,3.065,5.277,5.749,6.195,2.539,1.699,2.401,67.298,2.41,0,0,0,0,0,0,0,0,0,2,2,2,0
140702091824121,name,14.546,55.147,5.94,42.986999999999995,195.371,106.333,9.375,11.357,34.477,6.387,49.726,183.78,52.71,80.801,10.453,0,0,9,6,1,1,0,0,3,0,0,0,0,1,1,6,7,3,2,1,1,3,4,2,1,1,27.485,5.435,23.032,38.909,55.702,3.109,15.818,5.903,35.054,51.836,4.237,5.547,4.024,2.162,1.505,1.6,1.157,1.801,2.854,3.093,1.484,1.642,1.717,2.386,1.379,2.812,0,0,0,0,0,0,0,0,0,2,2,2,0
140702091822621,name,5.107,48.085,9.39,46.693,269.50100000000003,176.24400000000003,19.638,7.476000000000001,22.58,18.474,36.504,305.685,96.357,76.378,20.125,2,0,3,3,2,0,0,0,0,0,0,0,0,1,1,3,5,3,1,1,1,1,2,2,1,1,15.546,8.062,19.372,21.061,14.114,15.641,9.605,18.316,32.905,141.027,8.505,11.489,14.012,3.402,2.328,3.984,3.047,2.239,4.997,2.596,1.158,4.599,3.623,1.713,5.13,3.614,0,0,0,0,0,0,0,0,0,2,2,2,0
