课程名称,时间,视频编号,情绪标签
cut_result1c14_20180521_math_1,00:40:20,242,happy-喜悦
cut_result1c14_20180521_math_1,00:40:30,243,happy-喜悦
cut_result1c14_20180521_math_1,00:40:40,244,TS-师生互动
cut_result1c14_20180521_math_1,00:40:50,245,Delate-删除的
cut_result1c14_20180521_math_1,00:41:00,246,Delate-删除的
cut_result1c14_20180521_math_1,00:41:10,247,Delate-删除的
cut_result1c14_20180521_math_1,00:41:20,248,Delate-删除的
cut_result1c14_20180521_math_1,00:41:30,249,disgust-厌恶蔑视
cut_result1c14_20180521_math_1,00:41:40,250,Delate-删除的
cut_result1c14_20180521_math_1,00:41:50,251,Delate-删除的
cut_result1c14_20180521_math_1,00:42:00,252,Delate-删除的
cut_result1c14_20180521_math_1,00:42:10,253,TS-师生互动
cut_result1c14_20180521_math_1,00:42:20,254,Delate-删除的
cut_result1c14_20180521_math_1,00:42:30,255,Delate-删除的
cut_result1c14_20180521_math_1,00:42:40,256,Delate-删除的
cut_result1c14_20180521_math_1,00:42:50,257,Delate-删除的
cut_result1c14_20180521_math_1,00:43:00,258,Delate-删除的
cut_result1c14_20180521_math_1,00:43:10,259,Delate-删除的
cut_result1c14_20180521_math_1,00:43:20,260,Delate-删除的
cut_result1c14_20180521_math_1,00:43:30,261,TS-师生互动
cut_result1c14_20180521_math_1,00:43:40,262,Delate-删除的
cut_result1c14_20180521_math_1,00:43:50,263,Delate-删除的
cut_result1c14_20180521_math_1,00:44:00,264,Delate-删除的
cut_result1c14_20180521_math_1,00:44:10,265,surprised-惊讶
cut_result1c14_20180521_math_1,00:44:20,266,Delate-删除的
cut_result1c14_20180521_math_1,00:44:30,267,Delate-删除的
cut_result1c14_20180521_math_1,00:44:40,268,happy-喜悦
cut_result1c14_20180521_math_1,00:44:50,269,Delate-删除的
cut_result1c14_20180521_math_1,00:45:00,270,TS-师生互动
cut_result1c14_20180521_math_1,00:45:10,271,disgust-厌恶蔑视
cut_result1c14_20180521_math_1,00:45:20,272,Delate-删除的
cut_result1c14_20180521_math_1,00:45:30,273,Delate-删除的
cut_result1c14_20180521_math_1,00:45:40,274,happy-喜悦
cut_result1c14_20180521_math_1,00:45:50,275,happy-喜悦
cut_result1c14_20180521_math_1,00:46:00,276,happy-喜悦
cut_result1c14_20180521_math_1,00:46:10,277,happy-喜悦
cut_result1c14_20180521_math_1,00:46:20,278,happy-喜悦
cut_result1c14_20180521_math_1,00:46:30,279,happy-喜悦
cut_result1c14_20180521_math_1,00:46:40,280,happy-喜悦
cut_result1c14_20180521_math_1,00:46:50,281,happy-喜悦
cut_result1c14_20180521_math_1,00:47:00,282,surprised-惊讶
cut_result1c14_20180521_math_1,00:47:10,283,happy-喜悦
cut_result1c14_20180521_math_1,00:47:20,284,TS-师生互动
cut_result1c14_20180521_math_1,00:47:30,285,happy-喜悦
cut_result1c14_20180521_math_1,00:47:40,286,TS-师生互动
cut_result1c14_20180521_math_1,00:47:50,287,TS-师生互动
cut_result1c14_20180521_math_1,00:48:00,288,happy-喜悦
cut_result1c14_20180521_math_1,00:48:10,289,happy-喜悦
cut_result1c14_20180521_math_1,00:48:20,290,happy-喜悦
cut_result1c14_20180521_math_1,00:48:30,291,disgust-厌恶蔑视
cut_result1c14_20180521_math_1,00:48:40,292,fear-恐惧担忧
cut_result1c14_20180521_math_1,00:48:50,293,happy-喜悦
cut_result1c14_20180521_math_1,00:49:00,294,happy-喜悦
cut_result1c14_20180521_math_1,00:49:10,295,happy-喜悦
cut_result1c14_20180521_math_1,00:49:20,296,happy-喜悦
cut_result1c14_20180521_math_1,00:49:30,297,happy-喜悦
cut_result1c14_20180521_math_1,00:49:40,298,disgust-厌恶蔑视
cut_result1c14_20180521_math_1,00:49:50,299,disgust-厌恶蔑视
cut_result1c14_20180521_math_1,00:50:00,300,happy-喜悦
cut_result1c14_20180521_math_1,00:50:10,301,TS-师生互动
cut_result1c14_20180521_math_1,00:50:20,302,TS-师生互动
cut_result1c14_20180521_math_1,00:50:30,303,happy-喜悦
cut_result1c14_20180521_math_1,00:50:40,304,happy-喜悦
cut_result1c14_20180521_math_1,00:50:50,305,angry-愤怒
cut_result1c14_20180521_math_1,00:51:00,306,angry-愤怒
cut_result1c14_20180521_math_1,00:51:10,307,angry-愤怒
cut_result1c14_20180521_math_1,00:51:20,308,happy-喜悦
cut_result1c14_20180521_math_1,00:51:30,309,disgust-厌恶蔑视
cut_result1c14_20180521_math_1,00:51:40,310,disgust-厌恶蔑视
cut_result1c14_20180521_math_1,00:51:50,311,Delate-删除的
cut_result1c14_20180521_math_1,00:52:00,312,Delate-删除的
